ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON;Unnamed: 39;Unnamed: 40;Unnamed: 41
HG;0/0;284;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;24;0;388800;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;285;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;440;0;213840;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;80/26;1;;;20260122;20260122;146DFD3E78;5240EE4200;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;1;423497;386620;;EUR;PLN;383.95;110140;;PL;;;CAC7A4FAFC;10;;;
HG;200300/26;1;;;20260122;20260122;93235B7210;89E1A3F39C;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;668841;576909;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;81/26;1;;;20260121;20260121;4E3581E67B;DBADA2608E;;PL03;;;;PL/691;;;;;;;1;1;9005;9005;1;27250;20250;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;82/26;1;;;20260121;20260121;4E3581E67B;DBADA2608E;;PL03;;;;PL/691;;;;;;;1;1;9005;9005;1;27250;20250;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;82/26;2;;;20260121;20260121;4E3581E67B;DBADA2608E;;PL03;;;;PL/691;;;;;;;1;1;9005;9005;1;28000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;286;;;20260122;20260122;4E3581E67B;A54A516DF6;;PL03;;;;PL/213;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;287;;;20260122;20260122;4E3581E67B;A54A516DF6;;PL03;;;;PL/213;;;;;;;1;1;9005;9005;30;0;14580;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200301/26;1;;;20260123;20260123;4E3581E67B;0A1D46DBE5;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;26838;24300;;EUR;PLN;383.95;510620;;PL;;;9832C7853A;10;;;
HG;200301/26;2;;;20260123;20260123;4E3581E67B;0A1D46DBE5;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;23421;20600;;EUR;PLN;383.95;510620;;PL;;;9832C7853A;10;;;
HG;0/0;288;;;20260122;20260122;4E3581E67B;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;289;;;20260122;20260122;4E3581E67B;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;20;0;9720;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;290;;;20260122;20260122;4E3581E67B;4B658308E7;;PL03;;;;PL/6597;;;;;;;1;1;9005;9005;14;0;218700;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;291;;;20260122;20260122;4E3581E67B;4B658308E7;;PL03;;;;PL/6597;;;;;;;1;1;9005;9005;75;0;36450;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200302/26;1;;;20260122;20260122;235B2A9032;C28063A8FD;;PL03;;;;PL/3096;;;;;;;1;1;9005;9005;3;89844;22097;;EUR;PLN;383.95;111001;;PL;;;CAC7A4FAFC;10;;;
HG;200303/26;1;;;20260122;20260122;752EDD51CB;D5A0671C34;;PL03;;;;PL/3502;;;;;;;1;1;9005;9005;1;2810514;2419422;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200304/26;1;;;20260122;20260122;2868682EF5;B6EA085599;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;1;1415624;1260661;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;292;;;20260123;20260123;4E3581E67B;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;293;;;20260123;20260123;4E3581E67B;8B6DB19721;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;294;;;20260123;20260123;4E3581E67B;8B6DB19721;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;60;0;29160;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200305/26;1;;;20260122;20260122;AB888B21AA;C38725B01C;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;1801877;1503078;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200306/26;1;;;20260122;20260122;9A5DF9222E;D7ABB5287E;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;443846;423602;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;295;;;20260123;20260123;4E3581E67B;CE77108988;;PL03;;;;PL/4104;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;296;;;20260123;20260123;4E3581E67B;CE77108988;;PL03;;;;PL/4104;;;;;;;1;1;9005;9005;10;0;4860;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200307/26;1;;;20260122;20260122;C21851D666;A357D3BE48;;PL03;;;;PL/6534;;;;;;;1;1;9005;9005;1;648876;520242;;EUR;PLN;383.95;110143;;PL;;;CAC7A4FAFC;10;;;
HG;200308/26;1;;;20260122;20260122;8BA5E23729;048C8A994E;;PL03;;;;PL/1988;;;;;;;1;1;9005;9005;1;523017;440650;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200308/26;2;;;20260122;20260122;72101214B3;048C8A994E;;PL03;;;;PL/1988;;;;;;;1;1;9005;9005;1;1215355;970177;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200308/26;3;;;20260122;20260122;E2DE6BF6DB;048C8A994E;;PL03;;;;PL/1988;;;;;;;1;1;9005;9005;1;1364735;1041320;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200308/26;4;;;20260122;20260122;4818999DBB;048C8A994E;;PL03;;;;PL/1988;;;;;;;1;1;9005;9005;1;477864;415785;;EUR;PLN;383.95;110143;;PL;;;CAC7A4FAFC;10;;;
HG;200309/26;1;;;20260122;20260122;B88E6BDD75;F9889B4E19;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;372815;331891;;EUR;PLN;383.95;110140;;PL;;;CAC7A4FAFC;10;;;
HG;200310/26;1;;;20260122;20260122;1737C6C50F;0B1F9371ED;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;473410;420287;;EUR;PLN;383.95;110140;;PL;;;CAC7A4FAFC;10;;;
HG;200311/26;1;;;20260123;20260123;4E3581E67B;E8B41AFCCF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;63893;0;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;200311/26;2;;;20260123;20260123;4E3581E67B;E8B41AFCCF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;26743;0;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;200312/26;1;;;20260123;20260123;4E3581E67B;7A194FADF4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;63893;0;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;200312/26;2;;;20260123;20260123;4E3581E67B;7A194FADF4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;53486;0;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;0/0;297;;;20260123;20260123;4E3581E67B;E8B41AFCCF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;12150;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;298;;;20260123;20260123;4E3581E67B;E8B41AFCCF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;12150;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;299;;;20260123;20260123;4E3581E67B;E8B41AFCCF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;130;0;63180;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;300;;;20260123;20260123;4E3581E67B;E8B41AFCCF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;301;;;20260123;20260123;4E3581E67B;7A194FADF4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;302;;;20260123;20260123;4E3581E67B;7A194FADF4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;303;;;20260123;20260123;4E3581E67B;7A194FADF4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;304;;;20260123;20260123;4E3581E67B;7A194FADF4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;130;0;63180;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200313/26;1;;;20260121;20260121;12D94621AE;66E09181CA;;PL03;;;;PL/127;;;;;;;1;1;9005;9005;1;2808033;2419185;;EUR;PLN;385.56;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200313/26;2;;;20260121;20260121;D1FADB240B;66E09181CA;;PL03;;;;PL/127;;;;;;;1;1;9005;9005;1;3362854;2745179;;EUR;PLN;385.56;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200314/26;1;;;20260123;20260123;4E3581E67B;ABBE3311A6;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;53486;48600;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;68;;;
HG;200314/26;2;;;20260123;20260123;4E3581E67B;ABBE3311A6;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;53486;48600;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;68;;;
HG;0/0;305;;;20260123;20260123;4E3581E67B;1548BD2BF9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;306;;;20260123;20260123;4E3581E67B;1548BD2BF9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;307;;;20260123;20260123;4E3581E67B;80509E1103;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;308;;;20260123;20260123;4E3581E67B;ABBE3311A6;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;309;;;20260123;20260123;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;310;;;20260123;20260123;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;311;;;20260123;20260123;4E3581E67B;F6A1C995E9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;312;;;20260123;20260123;4E3581E67B;F6A1C995E9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200315/26;1;;;20260123;20260123;4E3581E67B;C0EADC1740;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;26743;24300;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;68;;;
HG;200315/26;2;;;20260123;20260123;4E3581E67B;C0EADC1740;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;26743;24300;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;68;;;
HG;0/0;313;;;20260123;20260123;4E3581E67B;F6A1578A9F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;314;;;20260123;20260123;4E3581E67B;F6A1578A9F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200316/26;1;;;20260122;20260122;93235B7210;B955F48C71;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;2;1368782;1110342;;EUR;PLN;383.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;315;;;20260123;20260123;4E3581E67B;ED736C74B9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;12150;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;316;;;20260123;20260123;4E3581E67B;F7FFBA9296;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;317;;;20260123;20260123;4E3581E67B;F54D6A458A;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;318;;;20260123;20260123;4E3581E67B;47EBCA117F;;PL03;;;;PL/6597;;;;;;;1;1;9005;9005;4;0;56700;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;319;;;20260123;20260123;4E3581E67B;47EBCA117F;;PL03;;;;PL/6597;;;;;;;1;1;9005;9005;20;0;9720;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;320;;;20260123;20260123;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;6;0;97200;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;321;;;20260123;20260123;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;110;0;53460;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;322;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-3;-26363;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;323;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-41;-489882;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;324;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-10;-166891;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;325;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-21;-184544;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;326;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-6;-52727;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;327;;;20260120;20260120;C6377E46DF;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-10;-28133;-10555;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;328;;;20260120;20260120;8F64FD7196;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-1;-13837;-4625;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;329;;;20260120;20260120;CFEC126818;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-1;-16015;-5555;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;330;;;20260120;20260120;80E551DD06;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-48;-15984;-10908;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;331;;;20260120;20260120;4C0ABF5F52;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-10;-23137;-8673;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;332;;;20260120;20260120;2AF6922C74;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-9;-18543;-4991;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;333;;;20260120;20260120;7CF53AF1EA;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-9;-23226;-6019;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;334;;;20260120;20260120;166A0C4906;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-2;-1692;-825;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;335;;;20260120;20260120;185B7ED22A;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;-1;-289;-66;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;336;;;20260112;20260112;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-54;-293954;0;;EUR;PLN;386.07;510620;;PL;;;9832C7853A;68;;;
HG;0/0;337;;;20260112;20260112;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-10;-90726;0;;EUR;PLN;386.07;510620;;PL;;;9832C7853A;68;;;
HG;0/0;338;;;20260112;20260112;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-29;-108601;0;;EUR;PLN;386.07;510620;;PL;;;9832C7853A;68;;;
HG;0/0;339;;;20260112;20260112;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-7;-35403;0;;EUR;PLN;386.07;510620;;PL;;;9832C7853A;68;;;
HG;0/0;340;;;20260112;20260112;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-90;-9382;-1980;;EUR;PLN;386.07;110788;;PL;;;9832C7853A;10;;;
HG;0/0;341;;;20260112;20260112;F04BFD662E;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-290;-91;;EUR;PLN;386.07;110788;;PL;;;9832C7853A;10;;;
HG;0/0;342;;;20260112;20260112;C6377E46DF;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-3;-8455;-3223;;EUR;PLN;386.07;110788;;PL;;;9832C7853A;10;;;
HG;0/0;343;;;20260112;20260112;244D8A28DD;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-116;-32;;EUR;PLN;386.07;110788;;PL;;;9832C7853A;10;;;
HG;0/0;344;;;20260112;20260112;F5610398BA;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-618;-290;;EUR;PLN;386.07;110788;;PL;;;9832C7853A;10;;;
HG;0/0;345;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-27;-146931;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;0/0;346;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-21;-190466;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;0/0;347;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-12736;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;0/0;348;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-10;-37437;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;0/0;349;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-14;-70783;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;0/0;350;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-5866;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;0/0;351;;;20260116;20260116;8882BC35F5;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-2;-4709;-1136;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;352;;;20260116;20260116;4623AF2168;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-21517;-6373;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;353;;;20260116;20260116;EA38E952D4;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-2;-15206;-3917;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;354;;;20260116;20260116;807354F862;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-1756;-458;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;355;;;20260116;20260116;C47F2B628F;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-5577;-2073;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;356;;;20260116;20260116;F80DBC04E1;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-12621;-4868;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;357;;;20260116;20260116;B53CB75180;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-12505;-4278;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;358;;;20260116;20260116;A90A2994C9;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-11926;-4248;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;359;;;20260114;20260114;4E3581E67B;FBB6E082AD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-1;-17952;-16200;;EUR;PLN;385.23;510620;;PL;;;9832C7853A;10;;;
HG;0/0;360;;;20260114;20260114;2E62B87EA9;FBB6E082AD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-1;-9168;-5826;;EUR;PLN;385.23;110788;;PL;;;9832C7853A;10;;;
HG;0/0;361;;;20260119;20260119;4623AF2168;DB5C8B1857;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;-1;-34620796;-5187266;;EUR;PLN;385.91;110788;;PL;;;CAC7A4FAFC;10;;;
HG;84/26;1;;;20260122;20260122;4E3581E67B;35B10D8E32;;PL03;;;;PL/6919;;;;;;;1;1;9005;9005;2;32700;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;84/26;2;;;20260122;20260122;4E3581E67B;35B10D8E32;;PL03;;;;PL/6919;;;;;;;1;1;9005;9005;1;28000;20600;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;84/26;3;;;20260122;20260122;4FD1D4AFA1;35B10D8E32;;PL03;;;;PL/6919;;;;;;;1;1;9005;9005;1;178145;105301;;PLN;PLN;1;120280;;PL;;;9832C7853A;;;;
HG;85/26;1;;;20260122;20260122;4E3581E67B;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;1;28000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;85/26;2;;;20260122;20260122;4E3581E67B;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;1;54500;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;85/26;3;;;20260122;20260122;F04BFD662E;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;2;650;176;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;85/26;4;;;20260122;20260122;244D8A28DD;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;2;250;60;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;85/26;5;;;20260122;20260122;166A0C4906;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;2;1870;695;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;85/26;6;;;20260122;20260122;4623AF2168;FD056182D1;;PL03;;;;PL/3365;;;;;;;1;1;9005;9005;1;7700;2492;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;0/0;362;;;20260123;20260123;4E3581E67B;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;70;37494;34020;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;0/0;363;;;20260123;20260123;4E3581E67B;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;17829;0;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;0/0;364;;;20260123;20260123;D8F71B7EEC;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;26839;17230;;EUR;PLN;382.59;110788;;PL;;;9832C7853A;10;;;
HG;0/0;365;;;20260123;20260123;4E3581E67B;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-70;-37494;-34020;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;0/0;366;;;20260123;20260123;4E3581E67B;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-1;-17829;0;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;0/0;367;;;20260123;20260123;D8F71B7EEC;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-1;-26839;-17230;;EUR;PLN;382.59;110788;;PL;;;9832C7853A;10;;;
HG;200317/26;1;;;20260123;20260123;4E3581E67B;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;70;37494;34020;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;200317/26;2;;;20260123;20260123;4E3581E67B;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;17829;0;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
HG;200317/26;3;;;20260123;20260123;D8F71B7EEC;00E4710AC5;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;26839;17230;;EUR;PLN;382.59;110788;;PL;;;9832C7853A;10;;;
HG;200318/26;1;;;20260123;20260123;4E3581E67B;F7FFBA9296;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;40;21425;19440;;EUR;PLN;382.59;510620;;PL;;;9832C7853A;10;;;
